count,temp,humidity,wind_speed,visibility,dew_point_temp,solar_radiation,rainfall,snowfall,seasons,holiday,functioning_day,datetime,date,year,month,day,hour
775,10.1,60,0.8,726,2.6,1.02,0.0,0.0,Autumn,No Holiday,Yes,2018-10-14 09:00:00,2018-10-14,2018,10,14,9
847,13.3,47,0.5,818,2.2,1.67,0.0,0.0,Autumn,No Holiday,Yes,2018-10-14 10:00:00,2018-10-14,2018,10,14,10
1056,16.2,41,1.0,878,2.9,2.11,0.0,0.0,Autumn,No Holiday,Yes,2018-10-14 11:00:00,2018-10-14,2018,10,14,11
1394,17.2,33,1.1,1258,0.7,2.28,0.0,0.0,Autumn,No Holiday,Yes,2018-10-14 12:00:00,2018-10-14,2018,10,14,12
1593,18.1,32,1.5,1684,1.1,2.21,0.0,0.0,Autumn,No Holiday,Yes,2018-10-14 13:00:00,2018-10-14,2018,10,14,13
1767,18.9,31,2.6,1936,1.3,2.37,0.0,0.0,Autumn,No Holiday,Yes,2018-10-14 14:00:00,2018-10-14,2018,10,14,14
1948,20.1,32,2.4,1893,2.8,2.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-14 15:00:00,2018-10-14,2018,10,14,15
2097,19.1,31,2.1,1960,1.5,1.27,0.0,0.0,Autumn,No Holiday,Yes,2018-10-14 16:00:00,2018-10-14,2018,10,14,16
1990,18.2,43,2.3,1925,5.4,0.68,0.0,0.0,Autumn,No Holiday,Yes,2018-10-14 17:00:00,2018-10-14,2018,10,14,17
1662,16.2,58,2.4,1991,7.9,0.12,0.0,0.0,Autumn,No Holiday,Yes,2018-10-14 18:00:00,2018-10-14,2018,10,14,18
1377,15.1,60,2.9,1979,7.3,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-14 19:00:00,2018-10-14,2018,10,14,19
1306,14.4,61,2.3,1945,6.9,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-14 20:00:00,2018-10-14,2018,10,14,20
1261,13.8,66,2.4,1897,7.5,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-14 21:00:00,2018-10-14,2018,10,14,21
1029,13.5,71,1.7,1711,8.3,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-14 22:00:00,2018-10-14,2018,10,14,22
810,13.2,73,1.2,1639,8.4,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-14 23:00:00,2018-10-14,2018,10,14,23
638,12.6,78,1.3,1427,8.8,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-15 00:00:00,2018-10-15,2018,10,15,0
393,12.2,80,1.4,1283,8.8,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-15 01:00:00,2018-10-15,2018,10,15,1
272,11.8,82,0.7,1262,8.8,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-15 02:00:00,2018-10-15,2018,10,15,2
171,11.3,85,0.0,907,8.8,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-15 03:00:00,2018-10-15,2018,10,15,3
152,11.0,82,0.1,951,8.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-15 04:00:00,2018-10-15,2018,10,15,4
209,11.1,79,0.3,1140,7.5,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-15 05:00:00,2018-10-15,2018,10,15,5
504,11.2,81,0.2,1071,8.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-15 06:00:00,2018-10-15,2018,10,15,6
1271,11.5,81,0.8,960,8.3,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-15 07:00:00,2018-10-15,2018,10,15,7
2070,12.0,77,0.4,891,8.0,0.12,0.0,0.0,Autumn,No Holiday,Yes,2018-10-15 08:00:00,2018-10-15,2018,10,15,8
1119,12.8,74,0.5,831,8.2,0.31,0.0,0.0,Autumn,No Holiday,Yes,2018-10-15 09:00:00,2018-10-15,2018,10,15,9
837,14.1,66,0.6,827,7.8,0.58,0.0,0.0,Autumn,No Holiday,Yes,2018-10-15 10:00:00,2018-10-15,2018,10,15,10
910,16.7,65,1.5,675,10.0,1.42,0.0,0.0,Autumn,No Holiday,Yes,2018-10-15 11:00:00,2018-10-15,2018,10,15,11
1052,19.0,60,1.8,513,11.0,2.11,0.0,0.0,Autumn,No Holiday,Yes,2018-10-15 12:00:00,2018-10-15,2018,10,15,12
1058,19.7,52,2.1,512,9.5,1.83,0.0,0.0,Autumn,No Holiday,Yes,2018-10-15 13:00:00,2018-10-15,2018,10,15,13
1121,20.0,48,2.1,586,8.6,1.72,0.0,0.0,Autumn,No Holiday,Yes,2018-10-15 14:00:00,2018-10-15,2018,10,15,14
1183,20.4,43,1.7,690,7.3,1.43,0.0,0.0,Autumn,No Holiday,Yes,2018-10-15 15:00:00,2018-10-15,2018,10,15,15
1413,20.3,44,2.2,793,7.6,1.09,0.0,0.0,Autumn,No Holiday,Yes,2018-10-15 16:00:00,2018-10-15,2018,10,15,16
1773,19.3,49,2.8,966,8.3,0.55,0.0,0.0,Autumn,No Holiday,Yes,2018-10-15 17:00:00,2018-10-15,2018,10,15,17
2635,18.0,66,2.3,554,11.5,0.1,0.0,0.0,Autumn,No Holiday,Yes,2018-10-15 18:00:00,2018-10-15,2018,10,15,18
1911,16.9,74,1.8,366,12.2,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-15 19:00:00,2018-10-15,2018,10,15,19
1659,15.9,81,2.8,250,12.6,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-15 20:00:00,2018-10-15,2018,10,15,20
1556,15.5,86,1.3,178,13.1,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-15 21:00:00,2018-10-15,2018,10,15,21
1377,14.8,83,1.5,227,11.9,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-15 22:00:00,2018-10-15,2018,10,15,22
914,14.1,74,1.5,486,9.5,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-15 23:00:00,2018-10-15,2018,10,15,23
726,13.3,64,1.7,860,6.6,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-16 00:00:00,2018-10-16,2018,10,16,0
568,12.4,65,1.1,1099,5.9,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-16 01:00:00,2018-10-16,2018,10,16,1
427,11.7,70,1.0,1012,6.4,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-16 02:00:00,2018-10-16,2018,10,16,2
253,11.5,61,1.4,1399,4.2,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-16 03:00:00,2018-10-16,2018,10,16,3
145,11.0,69,0.6,1510,5.5,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-16 04:00:00,2018-10-16,2018,10,16,4
202,10.2,70,1.5,1519,4.9,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-16 05:00:00,2018-10-16,2018,10,16,5
491,10.1,71,0.2,1474,5.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-16 06:00:00,2018-10-16,2018,10,16,6
1216,10.2,68,0.4,1493,4.5,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-16 07:00:00,2018-10-16,2018,10,16,7
2134,10.4,63,0.6,1367,3.6,0.19,0.0,0.0,Autumn,No Holiday,Yes,2018-10-16 08:00:00,2018-10-16,2018,10,16,8
1177,11.8,55,0.7,1182,3.0,0.55,0.0,0.0,Autumn,No Holiday,Yes,2018-10-16 09:00:00,2018-10-16,2018,10,16,9
854,14.4,45,0.6,1206,2.6,1.28,0.0,0.0,Autumn,No Holiday,Yes,2018-10-16 10:00:00,2018-10-16,2018,10,16,10
914,16.5,39,0.7,1351,2.4,1.68,0.0,0.0,Autumn,No Holiday,Yes,2018-10-16 11:00:00,2018-10-16,2018,10,16,11
1063,18.8,35,1.2,1057,2.9,2.06,0.0,0.0,Autumn,No Holiday,Yes,2018-10-16 12:00:00,2018-10-16,2018,10,16,12
1108,19.4,31,2.0,1862,1.8,2.02,0.0,0.0,Autumn,No Holiday,Yes,2018-10-16 13:00:00,2018-10-16,2018,10,16,13
1113,19.9,29,1.9,1833,1.3,2.09,0.0,0.0,Autumn,No Holiday,Yes,2018-10-16 14:00:00,2018-10-16,2018,10,16,14
1203,19.9,31,2.0,1613,2.2,1.57,0.0,0.0,Autumn,No Holiday,Yes,2018-10-16 15:00:00,2018-10-16,2018,10,16,15
1407,19.5,32,2.1,1436,2.3,1.1,0.0,0.0,Autumn,No Holiday,Yes,2018-10-16 16:00:00,2018-10-16,2018,10,16,16
1811,18.4,38,1.8,1565,3.8,0.5,0.0,0.0,Autumn,No Holiday,Yes,2018-10-16 17:00:00,2018-10-16,2018,10,16,17
2716,16.9,47,1.4,1637,5.5,0.11,0.0,0.0,Autumn,No Holiday,Yes,2018-10-16 18:00:00,2018-10-16,2018,10,16,18
1867,15.5,63,1.7,1774,8.4,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-16 19:00:00,2018-10-16,2018,10,16,19
1568,14.8,68,2.0,1502,8.9,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-16 20:00:00,2018-10-16,2018,10,16,20
1618,14.3,72,1.0,1374,9.3,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-16 21:00:00,2018-10-16,2018,10,16,21
1425,13.6,71,0.6,1457,8.4,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-16 22:00:00,2018-10-16,2018,10,16,22
950,12.9,78,0.6,1201,9.1,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-16 23:00:00,2018-10-16,2018,10,16,23
739,12.3,75,1.2,1332,7.9,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-17 00:00:00,2018-10-17,2018,10,17,0
600,11.5,74,1.2,1305,7.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-17 01:00:00,2018-10-17,2018,10,17,1
381,10.8,77,0.3,1268,6.9,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-17 02:00:00,2018-10-17,2018,10,17,2
239,10.2,80,0.3,1191,6.8,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-17 03:00:00,2018-10-17,2018,10,17,3
157,9.7,76,0.0,1308,5.6,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-17 04:00:00,2018-10-17,2018,10,17,4
210,9.2,77,0.0,1278,5.3,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-17 05:00:00,2018-10-17,2018,10,17,5
503,8.8,77,0.2,1077,4.9,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-17 06:00:00,2018-10-17,2018,10,17,6
1213,8.6,77,0.7,965,4.7,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-17 07:00:00,2018-10-17,2018,10,17,7
2202,9.2,68,0.2,952,3.5,0.28,0.0,0.0,Autumn,No Holiday,Yes,2018-10-17 08:00:00,2018-10-17,2018,10,17,8
1200,11.2,63,1.1,656,4.4,0.88,0.0,0.0,Autumn,No Holiday,Yes,2018-10-17 09:00:00,2018-10-17,2018,10,17,9
842,14.0,58,1.6,841,5.8,1.53,0.0,0.0,Autumn,No Holiday,Yes,2018-10-17 10:00:00,2018-10-17,2018,10,17,10
961,15.5,25,2.5,1727,-4.4,2.1,0.0,0.0,Autumn,No Holiday,Yes,2018-10-17 11:00:00,2018-10-17,2018,10,17,11
1088,16.2,29,2.5,1935,-1.8,2.45,0.0,0.0,Autumn,No Holiday,Yes,2018-10-17 12:00:00,2018-10-17,2018,10,17,12
1115,17.7,25,2.1,1917,-2.6,2.48,0.0,0.0,Autumn,No Holiday,Yes,2018-10-17 13:00:00,2018-10-17,2018,10,17,13
1083,18.3,24,1.7,1983,-2.6,2.4,0.0,0.0,Autumn,No Holiday,Yes,2018-10-17 14:00:00,2018-10-17,2018,10,17,14
1175,18.3,21,2.7,2000,-4.4,2.02,0.0,0.0,Autumn,No Holiday,Yes,2018-10-17 15:00:00,2018-10-17,2018,10,17,15
1409,18.0,26,2.1,2000,-1.8,1.45,0.0,0.0,Autumn,No Holiday,Yes,2018-10-17 16:00:00,2018-10-17,2018,10,17,16
1896,16.9,34,2.5,2000,0.9,0.74,0.0,0.0,Autumn,No Holiday,Yes,2018-10-17 17:00:00,2018-10-17,2018,10,17,17
2445,14.6,39,2.3,2000,0.7,0.11,0.0,0.0,Autumn,No Holiday,Yes,2018-10-17 18:00:00,2018-10-17,2018,10,17,18
1819,13.2,42,1.3,2000,0.5,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-17 19:00:00,2018-10-17,2018,10,17,19
1558,12.2,47,1.1,2000,1.2,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-17 20:00:00,2018-10-17,2018,10,17,20
1493,10.8,53,0.9,2000,1.5,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-17 21:00:00,2018-10-17,2018,10,17,21
1278,9.9,50,0.1,2000,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-17 22:00:00,2018-10-17,2018,10,17,22
896,9.7,56,0.7,2000,1.3,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-17 23:00:00,2018-10-17,2018,10,17,23
694,9.2,64,0.7,2000,2.7,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-18 00:00:00,2018-10-18,2018,10,18,0
579,9.0,66,0.7,2000,2.9,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-18 01:00:00,2018-10-18,2018,10,18,1
385,8.7,71,0.8,2000,3.7,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-18 02:00:00,2018-10-18,2018,10,18,2
244,8.6,74,0.6,1985,4.2,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-18 03:00:00,2018-10-18,2018,10,18,3
165,8.1,78,0.6,2000,4.4,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-18 04:00:00,2018-10-18,2018,10,18,4
185,7.8,81,1.1,2000,4.7,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-18 05:00:00,2018-10-18,2018,10,18,5
458,7.6,82,0.3,1933,4.7,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-18 06:00:00,2018-10-18,2018,10,18,6
1191,7.7,81,0.4,1992,4.6,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-18 07:00:00,2018-10-18,2018,10,18,7
2154,8.5,77,0.5,1995,4.6,0.21,0.0,0.0,Autumn,No Holiday,Yes,2018-10-18 08:00:00,2018-10-18,2018,10,18,8
1165,10.9,60,0.9,1997,3.4,0.93,0.0,0.0,Autumn,No Holiday,Yes,2018-10-18 09:00:00,2018-10-18,2018,10,18,9
864,13.7,57,1.2,2000,5.3,1.33,0.0,0.0,Autumn,No Holiday,Yes,2018-10-18 10:00:00,2018-10-18,2018,10,18,10
917,15.0,52,1.4,2000,5.2,1.5,0.0,0.0,Autumn,No Holiday,Yes,2018-10-18 11:00:00,2018-10-18,2018,10,18,11
1132,16.8,50,1.6,2000,6.3,1.94,0.0,0.0,Autumn,No Holiday,Yes,2018-10-18 12:00:00,2018-10-18,2018,10,18,12
1152,18.1,43,2.2,2000,5.3,2.3,0.0,0.0,Autumn,No Holiday,Yes,2018-10-18 13:00:00,2018-10-18,2018,10,18,13
1122,18.7,39,1.3,2000,4.4,1.66,0.0,0.0,Autumn,No Holiday,Yes,2018-10-18 14:00:00,2018-10-18,2018,10,18,14
1203,19.0,38,1.9,2000,4.3,1.72,0.0,0.0,Autumn,No Holiday,Yes,2018-10-18 15:00:00,2018-10-18,2018,10,18,15
1473,18.5,40,1.8,2000,4.6,1.28,0.0,0.0,Autumn,No Holiday,Yes,2018-10-18 16:00:00,2018-10-18,2018,10,18,16
1804,16.9,44,1.6,2000,4.5,0.44,0.0,0.0,Autumn,No Holiday,Yes,2018-10-18 17:00:00,2018-10-18,2018,10,18,17
2499,15.7,45,2.5,2000,3.7,0.06,0.0,0.0,Autumn,No Holiday,Yes,2018-10-18 18:00:00,2018-10-18,2018,10,18,18
1878,14.9,49,2.1,2000,4.2,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-18 19:00:00,2018-10-18,2018,10,18,19
1528,13.8,56,1.9,2000,5.1,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-18 20:00:00,2018-10-18,2018,10,18,20
1466,12.6,60,0.5,2000,5.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-18 21:00:00,2018-10-18,2018,10,18,21
1302,11.6,61,0.2,2000,4.3,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-18 22:00:00,2018-10-18,2018,10,18,22
944,10.9,64,0.2,2000,4.3,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-18 23:00:00,2018-10-18,2018,10,18,23
783,10.3,67,1.5,2000,4.4,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-19 00:00:00,2018-10-19,2018,10,19,0
653,9.8,68,1.7,2000,4.1,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-19 01:00:00,2018-10-19,2018,10,19,1
433,9.2,72,1.5,2000,4.4,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-19 02:00:00,2018-10-19,2018,10,19,2
262,8.5,74,1.3,2000,4.1,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-19 03:00:00,2018-10-19,2018,10,19,3
184,8.1,76,0.3,2000,4.1,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-19 04:00:00,2018-10-19,2018,10,19,4
162,7.7,73,0.0,2000,3.1,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-19 05:00:00,2018-10-19,2018,10,19,5
491,7.2,77,0.5,2000,3.4,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-19 06:00:00,2018-10-19,2018,10,19,6
1188,7.3,72,0.4,2000,2.5,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-19 07:00:00,2018-10-19,2018,10,19,7
2113,7.9,63,0.6,2000,1.2,0.3,0.0,0.0,Autumn,No Holiday,Yes,2018-10-19 08:00:00,2018-10-19,2018,10,19,8
1191,11.1,53,1.0,2000,1.8,1.05,0.0,0.0,Autumn,No Holiday,Yes,2018-10-19 09:00:00,2018-10-19,2018,10,19,9
850,13.8,44,1.5,1953,1.7,1.66,0.0,0.0,Autumn,No Holiday,Yes,2018-10-19 10:00:00,2018-10-19,2018,10,19,10
981,16.4,35,1.1,2000,0.8,2.13,0.0,0.0,Autumn,No Holiday,Yes,2018-10-19 11:00:00,2018-10-19,2018,10,19,11
1161,17.4,33,1.1,2000,0.9,2.39,0.0,0.0,Autumn,No Holiday,Yes,2018-10-19 12:00:00,2018-10-19,2018,10,19,12
1190,18.9,33,1.8,2000,2.2,2.43,0.0,0.0,Autumn,No Holiday,Yes,2018-10-19 13:00:00,2018-10-19,2018,10,19,13
1221,19.8,32,2.3,1978,2.6,2.25,0.0,0.0,Autumn,No Holiday,Yes,2018-10-19 14:00:00,2018-10-19,2018,10,19,14
1390,19.7,30,3.0,1971,1.6,1.89,0.0,0.0,Autumn,No Holiday,Yes,2018-10-19 15:00:00,2018-10-19,2018,10,19,15
1527,19.3,29,2.8,2000,0.7,1.34,0.0,0.0,Autumn,No Holiday,Yes,2018-10-19 16:00:00,2018-10-19,2018,10,19,16
1939,18.5,35,2.2,2000,2.7,0.68,0.0,0.0,Autumn,No Holiday,Yes,2018-10-19 17:00:00,2018-10-19,2018,10,19,17
2631,16.6,40,2.4,2000,2.9,0.11,0.0,0.0,Autumn,No Holiday,Yes,2018-10-19 18:00:00,2018-10-19,2018,10,19,18
1769,15.3,53,2.4,2000,5.7,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-19 19:00:00,2018-10-19,2018,10,19,19
1512,14.2,56,1.8,2000,5.5,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-19 20:00:00,2018-10-19,2018,10,19,20
1457,13.3,56,1.1,2000,4.6,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-19 21:00:00,2018-10-19,2018,10,19,21
1331,12.3,65,1.7,2000,5.8,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-19 22:00:00,2018-10-19,2018,10,19,22
1018,11.7,70,1.7,2000,6.4,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-19 23:00:00,2018-10-19,2018,10,19,23
891,11.3,71,1.2,1997,6.2,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-20 00:00:00,2018-10-20,2018,10,20,0
774,10.9,72,0.0,1966,6.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-20 01:00:00,2018-10-20,2018,10,20,1
522,10.1,78,0.1,1887,6.4,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-20 02:00:00,2018-10-20,2018,10,20,2
386,9.5,77,0.4,1611,5.6,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-20 03:00:00,2018-10-20,2018,10,20,3
246,8.9,75,0.4,1877,4.7,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-20 04:00:00,2018-10-20,2018,10,20,4
154,8.1,76,0.6,1309,4.1,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-20 05:00:00,2018-10-20,2018,10,20,5
219,7.5,79,0.6,1025,4.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-20 06:00:00,2018-10-20,2018,10,20,6
427,7.0,82,0.5,867,4.1,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-20 07:00:00,2018-10-20,2018,10,20,7
784,7.8,70,1.4,1034,2.6,0.29,0.0,0.0,Autumn,No Holiday,Yes,2018-10-20 08:00:00,2018-10-20,2018,10,20,8
921,10.4,60,1.3,1326,2.9,0.99,0.0,0.0,Autumn,No Holiday,Yes,2018-10-20 09:00:00,2018-10-20,2018,10,20,9
997,13.0,49,0.5,1685,2.5,1.61,0.0,0.0,Autumn,No Holiday,Yes,2018-10-20 10:00:00,2018-10-20,2018,10,20,10
1175,16.2,39,1.6,1580,2.2,2.05,0.0,0.0,Autumn,No Holiday,Yes,2018-10-20 11:00:00,2018-10-20,2018,10,20,11
1407,17.7,33,2.2,1556,1.2,2.37,0.0,0.0,Autumn,No Holiday,Yes,2018-10-20 12:00:00,2018-10-20,2018,10,20,12
1585,19.4,26,1.1,1942,-0.6,2.45,0.0,0.0,Autumn,No Holiday,Yes,2018-10-20 13:00:00,2018-10-20,2018,10,20,13
1649,20.0,22,1.6,1950,-2.3,2.29,0.0,0.0,Autumn,No Holiday,Yes,2018-10-20 14:00:00,2018-10-20,2018,10,20,14
1760,21.3,24,1.5,1832,-0.1,1.91,0.0,0.0,Autumn,No Holiday,Yes,2018-10-20 15:00:00,2018-10-20,2018,10,20,15
1813,20.9,20,2.0,1976,-2.9,1.35,0.0,0.0,Autumn,No Holiday,Yes,2018-10-20 16:00:00,2018-10-20,2018,10,20,16
1949,19.2,23,1.5,2000,-2.4,0.62,0.0,0.0,Autumn,No Holiday,Yes,2018-10-20 17:00:00,2018-10-20,2018,10,20,17
1707,16.6,41,2.4,1811,3.2,0.04,0.0,0.0,Autumn,No Holiday,Yes,2018-10-20 18:00:00,2018-10-20,2018,10,20,18
1407,14.6,48,1.9,1998,3.6,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-20 19:00:00,2018-10-20,2018,10,20,19
1270,13.7,51,1.0,1954,3.7,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-20 20:00:00,2018-10-20,2018,10,20,20
1249,13.3,55,2.0,1554,4.4,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-20 21:00:00,2018-10-20,2018,10,20,21
1141,12.7,58,0.0,1480,4.6,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-20 22:00:00,2018-10-20,2018,10,20,22
922,11.7,58,0.0,1567,3.6,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-20 23:00:00,2018-10-20,2018,10,20,23
848,11.2,62,0.0,1613,4.1,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-21 00:00:00,2018-10-21,2018,10,21,0
622,10.6,60,0.5,1642,3.1,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-21 01:00:00,2018-10-21,2018,10,21,1
428,9.8,63,0.6,1591,3.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-21 02:00:00,2018-10-21,2018,10,21,2
342,9.2,68,0.4,1538,3.5,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-21 03:00:00,2018-10-21,2018,10,21,3
206,8.8,71,0.9,1516,3.8,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-21 04:00:00,2018-10-21,2018,10,21,4
146,8.2,73,1.3,1305,3.6,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-21 05:00:00,2018-10-21,2018,10,21,5
172,7.6,75,0.6,1181,3.4,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-21 06:00:00,2018-10-21,2018,10,21,6
315,7.2,76,0.5,1113,3.2,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-21 07:00:00,2018-10-21,2018,10,21,7
534,7.9,67,1.1,1210,2.1,0.28,0.0,0.0,Autumn,No Holiday,Yes,2018-10-21 08:00:00,2018-10-21,2018,10,21,8
679,10.5,56,1.2,1741,2.0,0.98,0.0,0.0,Autumn,No Holiday,Yes,2018-10-21 09:00:00,2018-10-21,2018,10,21,9
936,13.4,46,0.8,1718,1.9,1.61,0.0,0.0,Autumn,No Holiday,Yes,2018-10-21 10:00:00,2018-10-21,2018,10,21,10
1055,16.8,38,1.5,1326,2.3,2.07,0.0,0.0,Autumn,No Holiday,Yes,2018-10-21 11:00:00,2018-10-21,2018,10,21,11
1417,18.4,28,1.9,1690,-0.4,2.33,0.0,0.0,Autumn,No Holiday,Yes,2018-10-21 12:00:00,2018-10-21,2018,10,21,12
1519,19.3,24,1.5,1745,-1.8,2.4,0.0,0.0,Autumn,No Holiday,Yes,2018-10-21 13:00:00,2018-10-21,2018,10,21,13
1642,20.1,23,2.3,1896,-1.7,2.23,0.0,0.0,Autumn,No Holiday,Yes,2018-10-21 14:00:00,2018-10-21,2018,10,21,14
1891,20.9,23,1.5,1892,-1.0,1.87,0.0,0.0,Autumn,No Holiday,Yes,2018-10-21 15:00:00,2018-10-21,2018,10,21,15
1976,20.2,24,2.5,1881,-1.0,1.31,0.0,0.0,Autumn,No Holiday,Yes,2018-10-21 16:00:00,2018-10-21,2018,10,21,16
1883,18.8,24,2.1,2000,-2.2,0.63,0.0,0.0,Autumn,No Holiday,Yes,2018-10-21 17:00:00,2018-10-21,2018,10,21,17
1618,16.2,41,1.4,1907,2.9,0.06,0.0,0.0,Autumn,No Holiday,Yes,2018-10-21 18:00:00,2018-10-21,2018,10,21,18
1464,14.9,46,1.4,1455,3.3,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-21 19:00:00,2018-10-21,2018,10,21,19
1306,13.8,52,1.6,1341,4.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-21 20:00:00,2018-10-21,2018,10,21,20
1158,13.0,49,1.0,1702,2.5,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-21 21:00:00,2018-10-21,2018,10,21,21
1025,12.2,57,0.0,1544,3.9,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-21 22:00:00,2018-10-21,2018,10,21,22
724,11.8,56,0.0,1655,3.2,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-21 23:00:00,2018-10-21,2018,10,21,23
623,11.4,56,0.2,1778,2.9,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-22 00:00:00,2018-10-22,2018,10,22,0
